benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,794,3.11,928,2.72,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,68.0,808,15.44,905,17.03,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,105,789,34.19,909,15.95,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,59.6,804,14.03,939,15.94,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,75.6,792,32.51,939,12.53,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,807,2.71,905,2.65,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,60.8,812,14.88,893,16.61,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,107,800,34.41,924,16.12,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,62.7,808,15.45,927,17.15,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,108,790,2.18,933,2.26,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,794,3.08,923,2.63,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,61.7,804,14.66,903,16.65,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,-1,-1,0.0,900,15.03,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,56.6,779,13.71,926,15.76,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,99.1,774,32.95,928,15.32,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,769,2.76,922,2.67,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,58.4,779,14.37,871,15.97,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,96.6,784,33.9,866,14.7,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,52.9,783,13.44,901,15.42,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,-1,-1,0.0,912,14.34,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,770,2.87,915,2.61,idle,5,0
