benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,22.7,727,2.03,806,2.85,tcp,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,26.6,723,13.54,804,3.06,udp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,22.9,700,1.97,808,2.81,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,705,13.25,801,2.74,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,696,1.36,795,1.93,idle,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,21.6,731,2.02,800,2.78,tcp,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,26.6,725,13.49,801,2.7,udp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,21.5,705,1.93,800,2.76,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,698,13.27,798,2.62,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,702,1.6,790,1.82,idle,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,22.8,733,2.12,801,2.89,tcp,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,26.6,723,13.46,803,2.74,udp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,22.4,704,1.9,801,2.71,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,702,13.13,808,2.99,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,785,2.1,839,2.47,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.64,786,1.89,846,2.16,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,600,784,14.81,856,15.66,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,4.12,784,1.87,853,2.13,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,569,785,14.62,849,15.11,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,741,2.35,800,2.39,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.34,741,2.07,803,2.08,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,598,744,14.63,804,15.58,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,4.26,744,1.84,806,2.11,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,559,743,14.65,807,15.03,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,775,1.73,837,1.84,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,3.96,780,2.03,845,2.09,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,576,783,14.83,850,15.21,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,3.92,786,1.86,850,2.01,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,556,782,14.52,850,15.12,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,738,2.32,799,2.39,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.7,740,2.0,803,2.18,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,559,739,14.64,809,15.29,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,3.76,739,1.58,806,1.94,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,586,742,14.68,808,15.16,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,776,1.76,795,1.88,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.1,784,1.99,797,1.87,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,587,783,14.88,804,15.92,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,4.72,785,1.98,801,2.15,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,586,749,15.21,807,15.18,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,741,2.47,801,2.41,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,3.49,746,1.89,801,2.06,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,570,748,14.42,802,15.58,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,3.82,742,1.85,807,2.04,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,542,741,14.95,812,15.02,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,743,2.5,795,2.28,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.9,744,1.82,803,2.15,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,572,743,14.59,812,15.07,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,5.37,743,1.97,807,2.08,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,561,740,14.31,806,15.17,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,742,2.33,793,2.31,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.41,739,1.9,798,1.99,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,534,740,14.28,806,14.29,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,5.26,741,1.81,807,2.22,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,576,741,14.53,809,15.11,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,739,2.46,799,2.43,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.05,741,1.79,805,2.15,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,568,746,14.59,809,15.26,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,5.05,744,1.79,809,2.07,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,594,743,14.92,814,15.55,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,741,2.14,800,2.34,idle,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,4.02,745,1.84,806,2.05,tcp,10,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,525,741,13.98,811,14.53,udp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,5.22,742,1.93,805,2.12,tcp,10,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,557,744,14.45,806,14.7,udp,10,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,688,1.64,765,2.08,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.5,721,2.29,778,3.08,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,712,13.73,779,3.27,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,32.8,693,2.14,776,3.12,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,691,12.96,774,3.12,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,720,1.92,772,1.93,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.1,724,2.15,780,3.16,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,717,13.36,780,3.07,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,32.8,695,2.29,783,3.16,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,723,13.2,776,3.22,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,713,1.25,771,2.0,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,30.6,715,2.79,779,3.23,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,721,13.42,784,3.06,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,33.4,721,2.27,773,3.05,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,705,13.21,781,3.2,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,709,1.72,767,1.95,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.1,721,2.29,780,2.95,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,710,13.57,777,3.26,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,31.8,720,2.23,782,3.18,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,714,13.47,779,3.07,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,721,1.31,770,1.86,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,31.1,717,2.72,777,3.0,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,720,13.32,780,3.27,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,29.4,696,2.07,781,2.98,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.3,690,13.17,777,3.13,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,728,1.9,773,1.98,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,33.4,734,2.29,785,3.14,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,721,13.26,782,3.06,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,32.8,692,2.18,783,3.17,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,700,13.17,788,3.19,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,689,1.66,769,2.06,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,31.8,722,2.24,784,3.15,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,722,13.02,781,3.24,udp,0,250
